Call: survfit(formula = as.formula(paste("surv_object ~", cat_var)), 
    data = filtered_data)

                ajcc_pathologic_stage=Stage I 
 time n.risk n.event survival std.err lower 95% CI upper 95% CI
    0      7       0        1       0            1            1
    1      6       0        1       0            1            1
    2      5       0        1       0            1            1
    3      4       0        1       0            1            1
    4      3       0        1       0            1            1
    5      2       0        1       0            1            1
    6      2       0        1       0            1            1
    7      2       0        1       0            1            1
    8      2       0        1       0            1            1

                ajcc_pathologic_stage=Stage IA 
 time n.risk n.event survival std.err lower 95% CI upper 95% CI
    0      7       0        1       0            1            1
    1      5       0        1       0            1            1
    2      2       0        1       0            1            1
    3      2       0        1       0            1            1
    4      2       0        1       0            1            1
    5      1       0        1       0            1            1
    6      1       0        1       0            1            1
    7      1       0        1       0            1            1
    8      1       0        1       0            1            1
    9      1       0        1       0            1            1
   10      1       0        1       0            1            1

                ajcc_pathologic_stage=Stage II 
 time n.risk n.event survival std.err lower 95% CI upper 95% CI
    0      1       0        1       0            1            1
    1      1       0        1       0            1            1
    2      1       0        1       0            1            1

                ajcc_pathologic_stage=Stage IIA 
 time n.risk n.event survival std.err lower 95% CI upper 95% CI
    0     38       0    1.000   0.000        1.000            1
    1     30       0    1.000   0.000        1.000            1
    2     20       0    1.000   0.000        1.000            1
    3     15       0    1.000   0.000        1.000            1
    4      8       0    1.000   0.000        1.000            1
    5      4       1    0.800   0.179        0.516            1
    6      3       0    0.800   0.179        0.516            1
    7      1       1    0.533   0.248        0.214            1
    8      1       0    0.533   0.248        0.214            1

                ajcc_pathologic_stage=Stage IIB 
 time n.risk n.event survival std.err lower 95% CI upper 95% CI
    0     32       0    1.000  0.0000        1.000        1.000
    1     28       0    1.000  0.0000        1.000        1.000
    2     16       1    0.941  0.0571        0.836        1.000
    3     14       0    0.941  0.0571        0.836        1.000
    4      9       1    0.856  0.0967        0.686        1.000
    5      8       0    0.856  0.0967        0.686        1.000
    6      6       1    0.733  0.1403        0.504        1.000
    7      3       2    0.458  0.1794        0.213        0.987
    8      2       0    0.458  0.1794        0.213        0.987

                ajcc_pathologic_stage=Stage IIIA 
 time n.risk n.event survival std.err lower 95% CI upper 95% CI
    0     21       0    1.000  0.0000        1.000        1.000
    1     19       1    0.950  0.0487        0.859        1.000
    2     11       0    0.950  0.0487        0.859        1.000
    3      9       1    0.855  0.1002        0.679        1.000
    4      6       1    0.748  0.1330        0.528        1.000
    5      5       1    0.623  0.1589        0.378        1.000
    6      4       0    0.623  0.1589        0.378        1.000
    7      3       1    0.468  0.1800        0.220        0.995
    8      3       0    0.468  0.1800        0.220        0.995
    9      2       0    0.468  0.1800        0.220        0.995

                ajcc_pathologic_stage=Stage IIIB 
 time n.risk n.event survival std.err lower 95% CI upper 95% CI
    0      9       0    1.000   0.000        1.000            1
    1      6       1    0.875   0.117        0.673            1
    2      4       1    0.700   0.182        0.420            1
    3      2       1    0.467   0.226        0.181            1
    4      2       0    0.467   0.226        0.181            1
    5      2       0    0.467   0.226        0.181            1
    6      1       0    0.467   0.226        0.181            1
    7      1       0    0.467   0.226        0.181            1
    8      1       0    0.467   0.226        0.181            1
    9      1       0    0.467   0.226        0.181            1
   10      1       0    0.467   0.226        0.181            1
   11      1       0    0.467   0.226        0.181            1

                ajcc_pathologic_stage=Stage IIIC 
 time n.risk n.event survival std.err lower 95% CI upper 95% CI
    0      3       0        1       0            1            1
    1      1       0        1       0            1            1

                ajcc_pathologic_stage=Stage IV 
 time n.risk n.event survival std.err lower 95% CI upper 95% CI
    0      4       0    1.000   0.000       1.0000            1
    1      3       0    1.000   0.000       1.0000            1
    2      3       0    1.000   0.000       1.0000            1
    3      2       1    0.667   0.272       0.2995            1
    4      1       1    0.333   0.272       0.0673            1
    5      1       0    0.333   0.272       0.0673            1
    6      1       0    0.333   0.272       0.0673            1
    7      1       0    0.333   0.272       0.0673            1
    8      1       0    0.333   0.272       0.0673            1
    9      1       0    0.333   0.272       0.0673            1
   10      1       0    0.333   0.272       0.0673            1

                ajcc_pathologic_stage=Stage X 
 time n.risk n.event survival std.err lower 95% CI upper 95% CI
    0      1       0        1       0            1            1
    1      1       0        1       0            1            1

