Call: survfit(formula = as.formula(paste("surv_object ~", cat_var)), 
    data = filtered_data)

                treatments_pharmaceutical_treatment_or_therapy=no 
 time n.risk n.event survival std.err lower 95% CI upper 95% CI
    0     17       0    1.000   0.000        1.000            1
    1      7       2    0.778   0.139        0.549            1
    2      4       0    0.778   0.139        0.549            1
    3      3       0    0.778   0.139        0.549            1
    4      3       0    0.778   0.139        0.549            1
    5      3       0    0.778   0.139        0.549            1
    6      2       0    0.778   0.139        0.549            1
    7      1       0    0.778   0.139        0.549            1
    8      1       0    0.778   0.139        0.549            1
    9      1       0    0.778   0.139        0.549            1
   10      1       0    0.778   0.139        0.549            1
   11      1       0    0.778   0.139        0.549            1
   12      1       0    0.778   0.139        0.549            1
   13      1       0    0.778   0.139        0.549            1
   14      1       0    0.778   0.139        0.549            1
   15      1       0    0.778   0.139        0.549            1
   16      1       0    0.778   0.139        0.549            1
   17      1       0    0.778   0.139        0.549            1
   18      1       0    0.778   0.139        0.549            1
   19      1       0    0.778   0.139        0.549            1
   20      1       0    0.778   0.139        0.549            1
   21      1       0    0.778   0.139        0.549            1

                treatments_pharmaceutical_treatment_or_therapy=not reported 
 time n.risk n.event survival std.err lower 95% CI upper 95% CI
    0     11       0    1.000   0.000       1.0000            1
    1      5       1    0.857   0.132       0.6334            1
    2      4       0    0.857   0.132       0.6334            1
    3      3       1    0.643   0.210       0.3384            1
    4      3       0    0.643   0.210       0.3384            1
    5      1       2    0.214   0.188       0.0382            1
    6      1       0    0.214   0.188       0.0382            1
    7      1       0    0.214   0.188       0.0382            1
    8      1       0    0.214   0.188       0.0382            1

                treatments_pharmaceutical_treatment_or_therapy=yes 
 time n.risk n.event survival std.err lower 95% CI upper 95% CI
    0     81       0    1.000  0.0000        1.000        1.000
    1     75       1    0.987  0.0127        0.963        1.000
    2     53       2    0.954  0.0260        0.905        1.000
    3     36       3    0.892  0.0428        0.812        0.980
    4     29       1    0.862  0.0506        0.768        0.967
    5     25       0    0.862  0.0506        0.768        0.967
    6     21       0    0.862  0.0506        0.768        0.967
    7     14       0    0.862  0.0506        0.768        0.967
    8     11       0    0.862  0.0506        0.768        0.967
    9      5       0    0.862  0.0506        0.768        0.967
   10      5       0    0.862  0.0506        0.768        0.967
   11      4       0    0.862  0.0506        0.768        0.967
   12      1       0    0.862  0.0506        0.768        0.967
   13      1       0    0.862  0.0506        0.768        0.967
   14      1       0    0.862  0.0506        0.768        0.967
   15      1       0    0.862  0.0506        0.768        0.967
   16      1       0    0.862  0.0506        0.768        0.967
   17      1       0    0.862  0.0506        0.768        0.967
   18      1       0    0.862  0.0506        0.768        0.967
   19      1       0    0.862  0.0506        0.768        0.967

